,_id,date,quantity,revenue,ordersCount
223,61b7404407b79a564847ea50,2021-08-14,13,221.0,11
224,61b7404407b79a564847ea9e,2021-08-15,11,187.0,9
225,61b7404407b79a564847eae4,2021-08-16,9,153.0,8
226,61b7404407b79a564847eb32,2021-08-17,3,51.0,3
227,61b7404407b79a564847eb80,2021-08-18,10,170.0,8
228,61b7404407b79a564847ebd2,2021-08-19,5,85.0,5
229,61b7404407b79a564847ec19,2021-08-20,10,170.0,7
230,61b7404407b79a564847ec61,2021-08-21,5,85.0,5
231,61b7404407b79a564847ec9c,2021-08-22,4,68.0,3
232,61b7404407b79a564847ecd1,2021-08-23,3,51.0,3
233,61b7404407b79a564847ed0d,2021-08-24,10,170.0,6
234,61b7404407b79a564847ed48,2021-08-25,5,85.0,5
235,61b7404407b79a564847ed79,2021-08-26,16,272.0,14
236,61b7404407b79a564847edb9,2021-08-27,28,476.0,20
237,61b7404407b79a564847edf0,2021-08-28,9,153.0,7
238,61b7404407b79a564847ee30,2021-08-29,20,340.0,15
239,61b7404407b79a564847ee69,2021-08-30,11,187.0,9
240,61b7404407b79a564847ee96,2021-08-31,9,153.0,8
241,61b7404407b79a564847eebd,2021-09-01,6,102.0,5
242,61b7404407b79a564847eeed,2021-09-02,28,476.0,17
243,61b7404407b79a564847ef30,2021-09-03,28,476.0,21
244,61b7404407b79a564847ef6e,2021-09-04,18,306.0,15
245,61b7404407b79a564847efa4,2021-09-05,7,119.0,7
246,61b7404407b79a564847efe3,2021-09-06,5,85.0,5
247,61b7404407b79a564847f025,2021-09-07,7,119.0,7
248,61b7404407b79a564847f073,2021-09-08,9,153.0,9
249,61b7404407b79a564847f0bc,2021-09-09,32,544.0,24
250,61b7404407b79a564847f104,2021-09-10,19,323.0,17
251,61b7404407b79a564847f151,2021-09-11,17,289.0,13
252,61b7404407b79a564847f195,2021-09-12,5,85.0,5
253,61b7404407b79a564847f1d1,2021-09-13,7,119.0,5
254,61b7404407b79a564847f219,2021-09-14,4,68.0,2
255,61b7404407b79a564847f255,2021-09-15,5,85.0,5
256,61b7404407b79a564847f2a1,2021-09-16,9,153.0,7
257,61b7404407b79a564847f2de,2021-09-17,16,272.0,12
258,61b7404407b79a564847f321,2021-09-18,8,136.0,8
259,61b7404507b79a564847f34f,2021-09-19,4,68.0,4
260,61b7404507b79a564847f377,2021-09-20,11,175.915,8
261,61b7404507b79a564847f3bb,2021-09-21,7,103.481,6
262,61b7404507b79a564847f40a,2021-09-22,15,234.78,12
263,61b7404507b79a564847f459,2021-09-23,5,78.25999999999999,4
264,61b7404507b79a564847f4a2,2021-09-24,7,109.564,6
265,61b7404507b79a564847f4f8,2021-09-25,5,78.25999999999999,5
266,61b7404507b79a564847f537,2021-09-26,2,31.304,1
267,61b7404507b79a564847f57a,2021-09-27,11,172.172,11
268,61b7404507b79a564847f5c4,2021-09-28,13,203.476,9
